transaction_date,quantity_sold,cost_of_goods,transaction_count,year,month,week,day_of_week,day_of_year,is_weekend,days_since_start,qty_ma7,qty_ma14,qty_ma30,cog_ma7,cog_ma14
2024-01-23 13:06:00,3,449.04,1,2024,1,4,1,23,0,22,3.7142857142857144,3.2857142857142856,2.966666666666667,2646.8314285714287,2667.214285714286
2024-01-23 13:37:00,3,3972.45,1,2024,1,4,1,23,0,22,3.4285714285714284,3.2857142857142856,2.966666666666667,3078.9100000000003,2725.89
2024-01-23 13:47:00,2,2616.04,1,2024,1,4,1,23,0,22,3.0,3.0714285714285716,3.0,2923.3585714285714,2711.45
2024-01-23 13:48:00,4,6232.6,1,2024,1,4,1,23,0,22,3.0,3.2142857142857144,3.0,2896.901428571429,2912.664285714286
2024-01-23 16:11:00,3,2708.52,1,2024,1,4,1,23,0,22,3.142857142857143,3.2142857142857144,3.033333333333333,3205.555714285714,2758.6164285714285
2024-01-23 17:03:00,1,619.43,1,2024,1,4,1,23,0,22,2.857142857142857,3.2142857142857144,3.033333333333333,2738.754285714286,2728.402142857143
2024-01-23 17:35:00,1,1778.39,1,2024,1,4,1,23,0,22,2.4285714285714284,3.0714285714285716,2.933333333333333,2625.21,2671.881428571429
2024-01-23 20:11:00,3,5994.03,1,2024,1,4,1,23,0,22,2.4285714285714284,3.0714285714285716,2.933333333333333,3417.3514285714286,3032.0914285714284
2024-01-24 01:03:00,1,514.81,1,2024,1,4,2,24,0,23,2.142857142857143,2.7857142857142856,2.9,2923.402857142857,3001.156428571428
2024-01-24 01:47:00,2,1986.24,1,2024,1,4,2,24,0,23,2.142857142857143,2.5714285714285716,2.8333333333333335,2833.4314285714286,2878.395
2024-01-24 01:48:00,5,5010.15,1,2024,1,4,2,24,0,23,2.2857142857142856,2.642857142857143,2.9,2658.7957142857144,2777.8485714285716
2024-01-24 02:48:00,2,301.9,1,2024,1,4,2,24,0,23,2.142857142857143,2.642857142857143,2.8666666666666667,2314.992857142857,2760.2742857142853
2024-01-24 03:42:00,2,1982.84,1,2024,1,4,2,24,0,23,2.2857142857142856,2.5714285714285716,2.7666666666666666,2509.7657142857142,2624.2599999999998
2024-01-24 04:55:00,4,7152.8,1,2024,1,4,2,24,0,23,2.7142857142857144,2.5714285714285716,2.8333333333333335,3277.5385714285717,2951.3742857142856
2024-01-24 09:16:00,1,722.71,1,2024,1,4,2,24,0,23,2.4285714285714284,2.4285714285714284,2.8,2524.4928571428572,2970.922142857143
2024-01-24 09:45:00,1,334.25,1,2024,1,4,2,24,0,23,2.4285714285714284,2.2857142857142856,2.8,2498.6985714285715,2711.0507142857145
2024-01-24 12:47:00,1,392.09,1,2024,1,4,2,24,0,23,2.2857142857142856,2.2142857142857144,2.7333333333333334,2270.962857142857,2552.197142857143
2024-01-24 13:40:00,5,2615.2,1,2024,1,4,2,24,0,23,2.2857142857142856,2.2857142857142856,2.8,1928.827142857143,2293.8114285714287
2024-01-24 14:46:00,2,3589.7,1,2024,1,4,2,24,0,23,2.2857142857142856,2.2142857142857144,2.7,2398.5128571428572,2356.752857142857
2024-01-24 15:41:00,4,1814.72,1,2024,1,4,2,24,0,23,2.5714285714285716,2.4285714285714284,2.7666666666666666,2374.4957142857143,2442.1307142857145
2024-01-24 17:24:00,4,7809.52,1,2024,1,4,2,24,0,23,2.5714285714285716,2.642857142857143,2.8,2468.3128571428574,2872.925714285714
2024-01-24 17:51:00,3,777.1500000000001,1,2024,1,4,2,24,0,23,2.857142857142857,2.642857142857143,2.8666666666666667,2476.09,2500.2914285714287
2024-01-24 18:52:00,5,7879.0,1,2024,1,4,2,24,0,23,3.4285714285714284,2.9285714285714284,2.933333333333333,3553.911428571428,3026.3050000000003
2024-01-24 21:36:00,4,6860.36,1,2024,1,4,2,24,0,23,3.857142857142857,3.0714285714285716,2.966666666666667,4477.95,3374.4564285714287
2024-01-25 03:18:00,4,7442.64,1,2024,1,4,3,25,0,24,3.7142857142857144,3.0,2.933333333333333,5167.584285714286,3548.2057142857147
2024-01-25 03:42:00,3,2732.9700000000003,1,2024,1,4,3,25,0,24,3.857142857142857,3.0714285714285716,2.8666666666666667,5045.194285714286,3721.8535714285717
2024-01-25 04:18:00,1,285.7,1,2024,1,4,3,25,0,24,3.4285714285714284,3.0,2.7666666666666666,4826.762857142858,3600.6292857142857
2024-01-25 06:01:00,2,3369.32,1,2024,1,4,3,25,0,24,3.142857142857143,2.857142857142857,2.7666666666666666,4192.448571428571,3330.3807142857145
2024-01-25 07:20:00,1,1945.73,1,2024,1,4,3,25,0,24,2.857142857142857,2.857142857142857,2.7,4359.388571428572,3417.7392857142854
2024-01-25 07:37:00,5,5946.35,1,2024,1,4,3,25,0,24,2.857142857142857,3.142857142857143,2.7333333333333334,4083.295714285715,3818.6035714285717
2024-01-25 09:17:00,5,5269.55,1,2024,1,4,3,25,0,24,3.0,3.4285714285714284,2.8,3856.037142857143,4166.993571428572
2024-01-25 10:48:00,1,390.71,1,2024,1,4,3,25,0,24,2.5714285714285716,3.142857142857143,2.7333333333333334,2848.6185714285716,4008.101428571429
2024-01-25 10:53:00,1,926.76,1,2024,1,4,3,25,0,24,2.2857142857142856,3.0714285714285716,2.7,2590.588571428572,3817.8914285714286
2024-01-25 12:36:00,3,3943.8,1,2024,1,4,3,25,0,24,2.5714285714285716,3.0,2.6666666666666665,3113.174285714286,3969.968571428571
2024-01-25 14:12:00,3,3497.16,1,2024,1,4,3,25,0,24,2.7142857142857144,2.9285714285714284,2.6666666666666665,3131.437142857143,3661.9428571428575
2024-01-25 17:27:00,4,1839.92,1,2024,1,4,3,25,0,24,3.142857142857143,3.0,2.7666666666666666,3116.3214285714284,3737.855
2024-01-25 18:04:00,4,5690.32,1,2024,1,4,3,25,0,24,3.0,2.9285714285714284,2.8666666666666667,3079.7457142857143,3581.5207142857143
2024-01-25 19:26:00,4,5719.16,1,2024,1,4,3,25,0,24,2.857142857142857,2.9285714285714284,2.9,3143.9757142857147,3500.0064285714284
2024-01-25 19:45:00,5,2564.45,1,2024,1,4,3,25,0,24,3.4285714285714284,3.0,3.033333333333333,3454.5099999999998,3151.5642857142857
2024-01-25 20:21:00,2,3352.18,1,2024,1,4,3,25,0,24,3.5714285714285716,2.9285714285714284,3.033333333333333,3800.9985714285713,3195.7935714285713
2024-01-25 20:39:00,1,1083.57,1,2024,1,4,3,25,0,24,3.2857142857142856,2.9285714285714284,2.9,3392.3942857142856,3252.784285714286
2024-01-25 21:01:00,3,2158.92,1,2024,1,4,3,25,0,24,3.2857142857142856,3.0,2.933333333333333,3201.217142857143,3166.327142857143
2024-01-25 22:35:00,3,377.76,1,2024,1,4,3,25,0,24,3.142857142857143,3.142857142857143,2.966666666666667,2992.337142857142,3054.3292857142856
2024-01-25 23:13:00,5,8951.849999999999,1,2024,1,4,3,25,0,24,3.2857142857142856,3.142857142857143,3.0,3458.27,3269.007857142857
2024-01-25 23:35:00,4,7621.12,1,2024,1,4,3,25,0,24,3.2857142857142856,3.0714285714285716,3.1,3729.9785714285713,3436.9771428571426
2024-01-26 00:52:00,3,2402.67,1,2024,1,4,4,26,0,25,3.0,3.2142857142857144,3.1666666666666665,3706.8671428571424,3580.6885714285713
2024-01-26 01:22:00,4,6061.88,1,2024,1,4,4,26,0,25,3.2857142857142856,3.4285714285714284,3.2666666666666666,4093.9671428571423,3947.4828571428566
2024-01-26 04:39:00,2,1326.24,1,2024,1,4,4,26,0,25,3.4285714285714284,3.357142857142857,3.1666666666666665,4128.634285714285,3760.5142857142855
2024-01-26 05:32:00,5,5697.849999999999,1,2024,1,4,4,26,0,25,3.7142857142857144,3.5,3.2666666666666666,4634.1957142857145,3917.706428571428
2024-01-26 06:09:00,4,2205.96,1,2024,1,4,4,26,0,25,3.857142857142857,3.5,3.2666666666666666,4895.3671428571415,3943.8521428571426
2024-01-26 06:21:00,3,4217.9400000000005,1,2024,1,4,4,26,0,25,3.5714285714285716,3.4285714285714284,3.2333333333333334,4219.094285714285,3838.6821428571425
2024-01-26 06:45:00,1,1437.42,1,2024,1,4,4,26,0,25,3.142857142857143,3.2142857142857144,3.1666666666666665,3335.7085714285713,3532.843571428571
2024-01-26 07:17:00,3,3381.03,1,2024,1,4,4,26,0,25,3.142857142857143,3.0714285714285716,3.1,3475.4742857142855,3591.1707142857144
2024-01-26 09:13:00,2,2015.98,1,2024,1,4,4,26,0,25,2.857142857142857,3.0714285714285716,3.033333333333333,2897.488571428571,3495.727857142857
2024-01-26 09:30:00,3,3004.83,1,2024,1,4,4,26,0,25,3.0,3.2142857142857144,3.0,3137.2871428571425,3632.960714285714
2024-01-26 10:35:00,5,9514.3,1,2024,1,4,4,26,0,25,3.0,3.357142857142857,3.066666666666667,3682.4942857142855,4158.345
2024-01-26 12:34:00,2,2565.54,1,2024,1,4,4,26,0,25,2.7142857142857144,3.2857142857142856,3.1,3733.862857142857,4314.615
2024-01-26 12:56:00,1,1572.7,1,2024,1,4,4,26,0,25,2.4285714285714284,3.0,3.066666666666667,3355.9714285714285,3787.532857142857
2024-01-26 13:17:00,1,1435.64,1,2024,1,4,4,26,0,25,2.4285714285714284,2.7857142857142856,3.066666666666667,3355.717142857143,3345.7128571428575
2024-01-26 18:37:00,4,6483.2,1,2024,1,4,4,26,0,25,2.5714285714285716,2.857142857142857,3.033333333333333,3798.884285714286,3637.1792857142855
2024-01-26 20:24:00,2,2212.56,1,2024,1,4,4,26,0,25,2.5714285714285716,2.7142857142857144,2.933333333333333,3826.9671428571423,3362.2278571428574
2024-01-26 20:39:00,5,7686.25,1,2024,1,4,4,26,0,25,2.857142857142857,2.9285714285714284,3.066666666666667,4495.7414285714285,3816.5142857142855
2024-01-26 21:47:00,4,3689.56,1,2024,1,4,4,26,0,25,2.7142857142857144,2.857142857142857,3.1666666666666665,3663.6357142857146,3673.065
2024-01-26 23:18:00,3,4649.25,1,2024,1,4,4,26,0,25,2.857142857142857,2.7857142857142856,3.1666666666666665,3961.3085714285708,3847.585714285714
2024-01-27 00:19:00,2,189.14,1,2024,1,4,5,27,1,25,3.0,2.7142857142857144,3.1333333333333333,3763.657142857143,3559.8142857142857
2024-01-27 01:40:00,2,111.66,1,2024,1,4,5,27,1,26,3.142857142857143,2.7857142857142856,3.066666666666667,3574.5171428571425,3465.1171428571424
2024-01-27 02:23:00,3,4186.59,1,2024,1,4,5,27,1,26,3.0,2.7857142857142856,3.033333333333333,3246.43,3522.657142857143
2024-01-27 03:19:00,2,1379.74,1,2024,1,4,5,27,1,26,3.0,2.7857142857142856,2.966666666666667,3127.4557142857143,3477.2114285714283
2024-01-27 04:04:00,2,2400.92,1,2024,1,4,5,27,1,26,2.5714285714285716,2.7142857142857144,2.8666666666666667,2372.4085714285716,3434.075
2024-01-27 07:37:00,4,7943.2,1,2024,1,4,5,27,1,26,2.5714285714285716,2.642857142857143,2.933333333333333,2980.0714285714284,3321.8535714285717
2024-01-27 09:05:00,5,8909.85,1,2024,1,4,5,27,1,26,2.857142857142857,2.857142857142857,3.066666666666667,3588.7285714285713,3775.0185714285717
2024-01-27 09:15:00,3,2100.75,1,2024,1,4,5,27,1,26,3.0,3.0,3.066666666666667,3861.815714285714,3812.7364285714284
2024-01-27 10:27:00,5,2243.0,1,2024,1,4,5,27,1,26,3.4285714285714284,3.2857142857142856,3.1333333333333333,4166.292857142857,3870.4049999999997
2024-01-27 11:54:00,1,810.38,1,2024,1,4,5,27,1,26,3.142857142857143,3.0714285714285716,3.0,3683.977142857143,3465.203571428571
2024-01-27 17:29:00,5,8891.849999999999,1,2024,1,4,5,27,1,26,3.5714285714285716,3.2857142857142856,3.033333333333333,4757.135714285714,3942.2957142857135
2024-01-27 19:26:00,4,5632.88,1,2024,1,4,5,27,1,26,3.857142857142857,3.2142857142857144,3.066666666666667,5218.844285714285,3795.6264285714287
2024-01-27 21:01:00,3,5569.68,1,2024,1,4,5,27,1,26,3.7142857142857144,3.142857142857143,3.033333333333333,4879.7699999999995,3929.9207142857144
2024-01-27 21:03:00,4,7427.76,1,2024,1,4,5,27,1,26,3.5714285714285716,3.2142857142857144,3.1,4668.042857142857,4128.385714285714
2024-01-28 00:09:00,4,4471.08,1,2024,1,4,6,28,1,26,3.7142857142857144,3.357142857142857,3.066666666666667,5006.661428571429,4434.238571428571
2024-01-28 00:45:00,4,7268.4,1,2024,1,4,6,28,1,27,3.5714285714285716,3.5,3.066666666666667,5724.575714285714,4945.434285714286
2024-01-28 02:47:00,2,1116.64,1,2024,1,4,6,28,1,27,3.7142857142857144,3.4285714285714284,3.033333333333333,5768.327142857143,4726.152142857142
2024-01-28 05:15:00,2,1228.38,1,2024,1,4,6,28,1,27,3.2857142857142856,3.4285714285714284,3.066666666666667,4673.545714285714,4715.340714285715
2024-01-28 05:59:00,3,2088.57,1,2024,1,4,6,28,1,27,3.142857142857143,3.5,3.066666666666667,4167.215714285714,4693.03
2024-01-28 07:10:00,1,1436.38,1,2024,1,4,6,28,1,27,2.857142857142857,3.2857142857142856,3.033333333333333,3576.7442857142855,4228.257142857143
2024-01-28 07:30:00,1,469.7,1,2024,1,4,6,28,1,27,2.4285714285714284,3.0,2.966666666666667,2582.7357142857145,3625.3892857142855
2024-01-28 09:20:00,4,2727.04,1,2024,1,4,6,28,1,27,2.4285714285714284,3.0714285714285716,2.933333333333333,2333.5871428571427,3670.1242857142856
2024-01-28 09:49:00,4,1883.52,1,2024,1,4,6,28,1,27,2.4285714285714284,3.0,3.0,1564.3185714285714,3644.4471428571424
2024-01-28 10:53:00,4,1880.48,1,2024,1,4,6,28,1,27,2.7142857142857144,3.2142857142857144,3.1,1673.4385714285713,3720.882857142857
2024-01-28 11:30:00,2,3961.12,1,2024,1,4,6,28,1,27,2.7142857142857144,3.0,3.1333333333333333,2063.8300000000004,3368.6878571428574
2024-01-28 13:02:00,1,263.96,1,2024,1,4,6,28,1,27,2.4285714285714284,2.7857142857142856,3.033333333333333,1803.1714285714286,2985.1935714285714
2024-01-28 13:13:00,4,2023.08,1,2024,1,4,6,28,1,27,2.857142857142857,2.857142857142857,3.1,1886.9857142857143,2731.8650000000002
2024-01-28 13:34:00,1,1902.15,1,2024,1,4,6,28,1,27,2.857142857142857,2.642857142857143,2.966666666666667,2091.621428571428,2337.1785714285716
2024-01-28 13:55:00,3,4427.25,1,2024,1,4,6,28,1,27,2.7142857142857144,2.5714285714285716,2.933333333333333,2334.5085714285715,2334.047857142857
2024-01-28 15:55:00,3,5475.72,1,2024,1,4,6,28,1,27,2.5714285714285716,2.5,2.933333333333333,2847.68,2205.9992857142856
2024-01-28 17:47:00,2,2216.72,1,2024,1,4,6,28,1,27,2.2857142857142856,2.5,2.933333333333333,2895.714285714286,2284.5764285714286
2024-01-28 18:35:00,5,3015.4,1,2024,1,4,6,28,1,27,2.7142857142857144,2.7142857142857144,3.033333333333333,2760.6114285714284,2412.220714285714
2024-01-28 20:26:00,2,2391.76,1,2024,1,4,6,28,1,27,2.857142857142857,2.642857142857143,3.0,3064.5828571428574,2433.8771428571426
2024-01-28 23:03:00,5,4488.6,1,2024,1,4,6,28,1,27,3.0,2.9285714285714284,3.1,3416.7999999999997,2651.8928571428573
2024-01-28 23:17:00,5,9564.75,1,2024,1,4,6,28,1,27,3.5714285714285716,3.2142857142857144,3.2,4511.457142857143,3301.5392857142856
2024-01-29 00:21:00,4,3452.4,1,2024,1,5,0,29,0,27,3.7142857142857144,3.2142857142857144,3.2,4372.192857142857,3353.350714285714
2024-01-29 01:41:00,5,5653.9,1,2024,1,5,0,29,0,28,4.0,3.2857142857142856,3.2,4397.647142857143,3622.6635714285717
2024-01-29 01:58:00,3,1665.6,1,2024,1,5,0,29,0,28,4.142857142857143,3.2142857142857144,3.2,4318.915714285714,3607.3149999999996
2024-01-29 02:16:00,4,7010.24,1,2024,1,5,0,29,0,28,4.0,3.357142857142857,3.1666666666666665,4889.607142857143,3825.1092857142858
2024-01-29 02:34:00,3,1260.39,1,2024,1,5,0,29,0,28,4.142857142857143,3.5,3.2333333333333334,4727.982857142857,3896.282857142857
2024-01-29 07:10:00,3,320.88,1,2024,1,5,0,29,0,28,3.857142857142857,3.4285714285714284,3.1666666666666665,4132.594285714285,3774.697142857143
2024-01-29 07:23:00,4,7130.88,1,2024,1,5,0,29,0,28,3.7142857142857144,3.642857142857143,3.1666666666666665,3784.898571428571,4148.177857142857
2024-01-29 09:06:00,3,3377.82,1,2024,1,5,0,29,0,28,3.5714285714285716,3.642857142857143,3.1666666666666665,3774.2442857142855,4073.218571428571
2024-01-29 10:43:00,4,6111.88,1,2024,1,5,0,29,0,28,3.4285714285714284,3.7142857142857144,3.1666666666666665,3839.6699999999996,4118.658571428571
2024-01-29 13:35:00,3,1894.26,1,2024,1,5,0,29,0,28,3.4285714285714284,3.7857142857142856,3.1333333333333333,3872.335714285714,4095.6257142857144
2024-01-29 14:14:00,3,4222.08,1,2024,1,5,0,29,0,28,3.2857142857142856,3.642857142857143,3.1,3474.027142857143,4181.817142857143
2024-01-29 14:38:00,2,2751.04,1,2024,1,5,0,29,0,28,3.142857142857143,3.642857142857143,3.1,3686.977142857143,4207.4800000000005
2024-01-29 14:44:00,3,1238.34,1,2024,1,5,0,29,0,28,3.142857142857143,3.5,3.1333333333333333,3818.0428571428574,3975.3185714285714
2024-01-29 15:30:00,5,5110.15,1,2024,1,5,0,29,0,28,3.2857142857142856,3.5,3.2,3529.367142857143,3657.132857142857
2024-01-29 17:39:00,3,5648.7300000000005,1,2024,1,5,0,29,0,28,3.2857142857142856,3.4285714285714284,3.2666666666666666,3853.7828571428577,3814.0135714285716
2024-01-29 17:44:00,2,1875.3,1,2024,1,5,0,29,0,28,3.0,3.2142857142857144,3.3,3248.557142857143,3544.113571428571
2024-01-29 21:46:00,4,4131.66,2,2024,1,5,0,29,0,28,3.142857142857143,3.2857142857142856,3.3,3568.1857142857148,3720.2607142857146
2024-01-29 23:02:00,4,6206.56,1,2024,1,5,0,29,0,28,3.2857142857142856,3.2857142857142856,3.3,3851.682857142857,3662.855
2024-01-29 23:55:00,2,2522.34,1,2024,1,5,0,29,0,28,3.2857142857142856,3.2142857142857144,3.2333333333333334,3819.011428571429,3752.994285714286
2024-01-30 06:23:00,2,1029.52,1,2024,1,5,1,30,0,29,3.142857142857143,3.142857142857143,3.2333333333333334,3789.18,3803.6114285714284
2024-01-30 07:50:00,1,1522.31,1,2024,1,5,1,30,0,29,2.5714285714285716,2.9285714285714284,3.2333333333333334,3276.631428571429,3402.999285714286
2024-01-30 09:19:00,5,7517.05,1,2024,1,5,1,30,0,29,2.857142857142857,3.0714285714285716,3.2666666666666666,3543.534285714286,3698.6585714285716
2024-01-30 09:35:00,1,714.97,1,2024,1,5,1,30,0,29,2.7142857142857144,2.857142857142857,3.2666666666666666,3377.772857142857,3313.165
2024-01-30 13:10:00,4,7803.28,1,2024,1,5,1,30,0,29,2.7142857142857144,2.9285714285714284,3.3,3902.29,3735.237857142857
2024-01-30 13:17:00,5,1000.45,1,2024,1,5,1,30,0,29,2.857142857142857,3.0714285714285716,3.3666666666666667,3158.5600000000004,3505.121428571429
2024-01-30 13:18:00,1,908.61,1,2024,1,5,1,30,0,29,2.7142857142857144,3.0,3.3333333333333335,2928.027142857143,3373.5192857142856
2024-01-30 14:04:00,2,2627.26,1,2024,1,5,1,30,0,29,2.7142857142857144,2.9285714285714284,3.2333333333333334,3156.2757142857145,3472.7278571428574
2024-01-30 14:07:00,5,9252.65,1,2024,1,5,1,30,0,29,3.2857142857142856,2.9285714285714284,3.3333333333333335,4260.61,3768.6207142857143
2024-01-30 17:35:00,1,1977.46,1,2024,1,5,1,30,0,29,2.7142857142857144,2.7857142857142856,3.2,3469.2400000000002,3506.387142857143
2024-01-30 18:04:00,2,3793.28,1,2024,1,5,1,30,0,29,2.857142857142857,2.7857142857142856,3.1,3908.9985714285717,3643.3857142857146
2024-01-30 21:15:00,1,1454.22,1,2024,1,5,1,30,0,29,2.4285714285714284,2.5714285714285716,3.0,3001.9900000000002,3452.14
2024-01-30 23:26:00,1,975.02,1,2024,1,5,1,30,0,29,1.8571428571428572,2.357142857142857,2.8666666666666667,2998.3571428571427,3078.4585714285718
2024-01-30 23:45:00,4,5188.92,1,2024,1,5,1,30,0,29,2.2857142857142856,2.5,2.9,3609.8300000000004,3268.9285714285716
2024-01-31 01:21:00,3,2574.09,1,2024,1,5,2,31,0,30,2.4285714285714284,2.5714285714285716,2.8666666666666667,3602.234285714286,3379.255
2024-01-31 01:39:00,5,2132.4,1,2024,1,5,2,31,0,30,2.4285714285714284,2.857142857142857,2.933333333333333,2585.055714285714,3422.832857142857
2024-01-31 02:27:00,3,5678.1,1,2024,1,5,2,31,0,30,2.7142857142857144,2.7142857142857144,2.933333333333333,3113.718571428572,3291.479285714286
2024-01-31 02:54:00,2,2852.32,1,2024,1,5,2,31,0,30,2.7142857142857144,2.7857142857142856,2.8666666666666667,2979.2957142857144,3444.147142857143
2024-01-31 04:32:00,5,3378.25,1,2024,1,5,2,31,0,30,3.2857142857142856,2.857142857142857,2.933333333333333,3254.1571428571433,3128.073571428572
2024-01-31 04:40:00,3,5518.47,1,2024,1,5,2,31,0,30,3.5714285714285716,2.7142857142857144,2.9,3903.221428571429,3450.789285714286
2024-01-31 05:52:00,2,856.92,1,2024,1,5,2,31,0,30,3.2857142857142856,2.7857142857142856,2.8666666666666667,3284.3642857142854,3447.0971428571434
2024-01-31 06:23:00,3,5784.06,1,2024,1,5,2,31,0,30,3.2857142857142856,2.857142857142857,2.8666666666666667,3742.9314285714286,3672.5828571428574
2024-01-31 07:02:00,1,1338.34,1,2024,1,5,2,31,0,30,2.7142857142857144,2.5714285714285716,2.8333333333333335,3629.494285714286,3107.2750000000005
2024-01-31 10:27:00,5,497.65,1,2024,1,5,2,31,0,30,3.0,2.857142857142857,2.9,2889.4300000000003,3001.574285714286
2024-01-31 10:29:00,2,818.34,1,2024,1,5,2,31,0,30,3.0,2.857142857142857,2.8,2598.861428571429,2789.0785714285716
2024-01-31 10:49:00,2,1378.82,1,2024,1,5,2,31,0,30,2.5714285714285716,2.9285714285714284,2.7666666666666666,2313.2285714285717,2783.6928571428575
2024-01-31 14:26:00,2,2700.4,1,2024,1,5,2,31,0,30,2.4285714285714284,3.0,2.7666666666666666,1910.6471428571429,2906.934285714286
2024-01-31 15:30:00,5,5115.15,1,2024,1,5,2,31,0,30,2.857142857142857,3.0714285714285716,2.8,2518.9657142857145,2901.665
2024-01-31 18:25:00,3,1897.62,1,2024,1,5,2,31,0,30,2.857142857142857,3.0714285714285716,2.7666666666666666,1963.76,2853.3457142857146
2024-01-31 20:03:00,1,1426.74,1,2024,1,5,2,31,0,30,2.857142857142857,2.7857142857142856,2.7333333333333334,1976.3885714285716,2802.941428571429
2024-01-31 21:39:00,5,4517.05,1,2024,1,5,2,31,0,30,2.857142857142857,2.9285714285714284,2.8333333333333335,2550.5885714285714,2720.009285714286
2024-02-01 04:08:00,1,78.11,1,2024,2,5,3,32,0,31,2.7142857142857144,2.857142857142857,2.8333333333333335,2444.8414285714284,2521.8514285714286
2024-02-01 07:23:00,3,5773.77,1,2024,2,5,3,32,0,31,2.857142857142857,2.7142857142857144,2.7666666666666666,3072.691428571429,2692.96
2024-02-01 09:27:00,2,1511.06,1,2024,2,5,3,32,0,31,2.857142857142857,2.642857142857143,2.8,2902.785714285714,2406.7164285714284
2024-02-01 09:42:00,5,4377.0,1,2024,2,5,3,32,0,31,2.857142857142857,2.857142857142857,2.8333333333333335,2797.335714285714,2658.1507142857145
2024-02-01 11:22:00,4,214.68,1,2024,2,5,3,32,0,31,3.0,2.9285714285714284,2.8,2556.9157142857143,2260.337857142857
2024-02-01 12:05:00,3,4763.25,1,2024,2,5,3,32,0,31,3.2857142857142856,3.0714285714285716,2.8666666666666667,3033.56,2504.9742857142855
2024-02-01 16:44:00,5,9575.9,1,2024,2,5,3,32,0,31,3.2857142857142856,3.0714285714285716,2.966666666666667,3756.252857142857,3153.4207142857144
2024-02-01 18:51:00,3,416.04,1,2024,2,5,3,32,0,31,3.5714285714285716,3.142857142857143,2.9,3804.5285714285715,3124.6850000000004
2024-02-01 19:43:00,1,1450.33,1,2024,2,5,3,32,0,31,3.2857142857142856,3.0714285714285716,2.9,3186.8942857142856,3129.7928571428574
2024-02-01 20:36:00,4,7408.2,1,2024,2,5,3,32,0,31,3.5714285714285716,3.2142857142857144,2.966666666666667,4029.342857142857,3466.0642857142857
2024-02-01 21:22:00,1,1239.62,1,2024,2,5,3,32,0,31,3.0,2.9285714285714284,2.966666666666667,3581.1457142857143,3189.2407142857146
2024-02-01 23:05:00,4,3988.16,1,2024,2,5,3,32,0,31,3.0,3.0,3.066666666666667,4120.214285714285,3338.5649999999996
2024-02-02 00:02:00,2,1089.24,1,2024,2,5,4,33,0,31,2.857142857142857,3.0714285714285716,3.0,3595.3557142857144,3314.457857142857
2024-02-02 01:46:00,2,3932.76,1,2024,2,5,4,33,0,32,2.4285714285714284,2.857142857142857,2.966666666666667,2789.192857142857,3272.7228571428573
2024-02-02 03:03:00,1,731.13,1,2024,2,5,4,33,0,32,2.142857142857143,2.857142857142857,2.8333333333333335,2834.2057142857143,3319.367142857143
2024-02-02 03:25:00,4,3427.84,1,2024,2,5,4,33,0,32,2.5714285714285716,2.9285714285714284,2.8666666666666667,3116.707142857143,3151.800714285714
2024-02-02 04:32:00,2,3937.88,1,2024,2,5,4,33,0,32,2.2857142857142856,2.9285714285714284,2.8666666666666667,2620.947142857143,3325.145
2024-02-02 05:15:00,4,4653.6,1,2024,2,5,4,33,0,32,2.7142857142857144,2.857142857142857,2.8333333333333335,3108.6585714285716,3344.902142857143
2024-02-02 07:31:00,2,1443.48,1,2024,2,5,4,33,0,32,2.4285714285714284,2.7142857142857144,2.8,2745.132857142857,3432.6735714285714
2024-02-02 07:42:00,1,1205.16,1,2024,2,5,4,33,0,32,2.2857142857142856,2.5714285714285716,2.7666666666666666,2761.692857142857,3178.524285714286
2024-02-02 09:27:00,2,2607.02,1,2024,2,5,4,33,0,32,2.2857142857142856,2.357142857142857,2.7333333333333334,2572.3014285714285,2680.747142857143
2024-02-02 10:58:00,5,1615.05,1,2024,2,5,4,33,0,32,2.857142857142857,2.5,2.8666666666666667,2698.575714285714,2766.3907142857142
2024-02-02 11:05:00,2,671.06,1,2024,2,5,4,33,0,32,2.5714285714285716,2.5714285714285716,2.7666666666666666,2304.75,2710.7285714285713
2024-02-02 11:43:00,2,3072.82,1,2024,2,5,4,33,0,32,2.5714285714285716,2.4285714285714284,2.7666666666666666,2181.1699999999996,2401.058571428571
2024-02-02 13:11:00,3,3593.79,1,2024,2,5,4,33,0,32,2.4285714285714284,2.5714285714285716,2.8,2029.7685714285715,2569.213571428572
2024-02-02 17:12:00,5,5684.2,1,2024,2,5,4,33,0,32,2.857142857142857,2.642857142857143,2.9,2635.585714285714,2690.3592857142858
2024-02-02 17:20:00,5,9369.8,1,2024,2,5,4,33,0,32,3.4285714285714284,2.857142857142857,2.9,3801.962857142857,3281.8278571428573
2024-02-02 17:53:00,5,1476.35,1,2024,2,5,4,33,0,32,3.857142857142857,3.0714285714285716,2.966666666666667,3640.438571428571,3106.37
2024-02-02 19:45:00,4,6382.8,1,2024,2,5,4,33,0,32,3.7142857142857144,3.2857142857142856,3.066666666666667,4321.545714285714,3510.0607142857148
2024-02-02 20:03:00,2,134.04,1,2024,2,5,4,33,0,32,3.7142857142857144,3.142857142857143,2.966666666666667,4244.828571428571,3274.789285714286
2024-02-02 20:44:00,1,1344.94,1,2024,2,5,4,33,0,32,3.5714285714285716,3.0714285714285716,2.966666666666667,3997.988571428571,3089.5792857142856
