product_id,product_name,category,quantity_sold,unit_price,transaction_date,store_id,store_location,inventory_level,reorder_point,reorder_quantity,supplier_lead_time,customer_age,customer_gender,customer_income,loyalty_level,payment_method,promotion_applied,promotion_type,weather_conditions,holiday_indicator,stockout_indicator,forecasted_demand,actual_demand,year,month,dayofweek,is_weekend,cost_of_goods,week,day,day_of_week,day_of_year,quarter,days_since_start,product_encoded,category_encoded,store_encoded,loyalty_encoded
602,Headphones,Electronics,4,847.88,2024-02-07 11:15:00,1,"Los Angeles, CA",76,97,214,4,37,Female,53586.75,Bronze,Credit Card,True,,Stormy,False,False,480,461,2024,2,2,0,3391.52,6,7,2,38,1,37,2,1,2,0
886,Laptop,Appliances,3,1418.09,2024-02-07 11:30:00,16,"Los Angeles, CA",207,98,234,2,66,Male,65182.86,Bronze,Digital Wallet,True,,Sunny,True,True,388,397,2024,2,2,0,4254.27,6,7,2,38,1,37,3,0,2,0
291,Tablet,Appliances,1,1412.95,2024-02-07 11:48:00,18,"Dallas, TX",182,124,101,9,45,Male,40374.63,Platinum,Debit Card,True,Percentage Discount,Rainy,True,True,187,439,2024,2,2,0,1412.95,6,7,2,38,1,37,6,0,1,2
505,Smartphone,Electronics,5,1710.0,2024-02-07 12:20:00,1,"Dallas, TX",297,107,121,7,66,Female,69239.02,Silver,Credit Card,True,,Stormy,True,True,398,335,2024,2,2,0,8550.0,6,7,2,38,1,37,4,1,1,3
846,Tablet,Electronics,3,318.53,2024-02-07 12:43:00,15,"New York, NY",332,68,259,2,61,Other,45048.52,Bronze,Digital Wallet,True,,Rainy,True,True,122,383,2024,2,2,0,955.59,6,7,2,38,1,37,6,1,4,0
556,Smartphone,Appliances,5,1564.68,2024-02-07 13:26:00,3,"Dallas, TX",32,87,145,5,38,Male,105850.99,Gold,Digital Wallet,False,BOGO,Cloudy,False,False,369,217,2024,2,2,0,7823.400000000001,6,7,2,38,1,37,4,0,1,1
385,Laptop,Appliances,4,244.92,2024-02-07 13:31:00,18,"New York, NY",306,106,187,1,27,Male,111034.25,Bronze,Cash,True,,Sunny,True,False,151,383,2024,2,2,0,979.68,6,7,2,38,1,37,3,0,4,0
686,Tablet,Appliances,3,652.59,2024-02-07 17:33:00,5,"New York, NY",171,143,193,10,22,Other,78156.57,Gold,Debit Card,True,BOGO,Sunny,True,True,105,467,2024,2,2,0,1957.77,6,7,2,38,1,37,6,0,4,1
540,Headphones,Appliances,1,82.45,2024-02-07 18:56:00,10,"New York, NY",197,77,127,10,40,Male,56963.64,Silver,Debit Card,False,BOGO,Sunny,True,False,281,387,2024,2,2,0,82.45,6,7,2,38,1,37,2,0,4,3
789,Headphones,Appliances,1,1725.83,2024-02-07 19:03:00,1,"New York, NY",47,121,209,6,55,Other,108715.58,Platinum,Debit Card,False,,Cloudy,False,False,397,315,2024,2,2,0,1725.83,6,7,2,38,1,37,2,0,4,2
751,Washing Machine,Electronics,4,1528.54,2024-02-07 19:13:00,9,"Chicago, IL",25,145,155,6,44,Male,72489.34,Gold,Digital Wallet,True,Percentage Discount,Rainy,False,False,472,455,2024,2,2,0,6114.16,6,7,2,38,1,37,7,1,0,1
300,Laptop,Appliances,3,495.94,2024-02-07 21:08:00,15,"Chicago, IL",166,146,266,3,65,Other,117761.55,Gold,Digital Wallet,True,,Cloudy,False,False,412,332,2024,2,2,0,1487.82,6,7,2,38,1,37,3,0,0,1
740,Fridge,Electronics,2,1938.65,2024-02-07 21:38:00,13,"Miami, FL",130,133,218,7,27,Other,50989.92,Bronze,Cash,True,BOGO,Cloudy,False,False,296,293,2024,2,2,0,3877.3,6,7,2,38,1,37,1,1,3,0
670,Washing Machine,Appliances,1,1047.19,2024-02-07 22:41:00,15,"Los Angeles, CA",266,134,154,7,26,Other,115840.87,Bronze,Cash,True,BOGO,Cloudy,False,True,401,348,2024,2,2,0,1047.19,6,7,2,38,1,37,7,0,2,0
992,Smartphone,Appliances,3,1926.03,2024-02-07 23:57:00,10,"Miami, FL",7,83,212,4,31,Male,114356.28,Bronze,Digital Wallet,True,BOGO,Sunny,False,True,295,366,2024,2,2,0,5778.09,6,7,2,38,1,37,4,0,3,0
743,TV,Electronics,3,1815.31,2024-02-08 00:20:00,14,"Los Angeles, CA",311,73,275,7,22,Male,73068.72,Gold,Cash,False,BOGO,Rainy,True,False,397,351,2024,2,3,0,5445.93,6,8,3,39,1,37,5,1,2,1
935,TV,Electronics,3,1433.83,2024-02-08 00:23:00,7,"Miami, FL",148,140,114,7,45,Female,23217.07,Silver,Cash,True,,Sunny,False,True,217,302,2024,2,3,0,4301.49,6,8,3,39,1,37,5,1,3,3
489,Fridge,Appliances,5,179.3,2024-02-08 02:41:00,6,"Dallas, TX",144,69,298,1,51,Female,95554.87,Platinum,Cash,True,,Sunny,True,True,148,92,2024,2,3,0,896.5,6,8,3,39,1,38,1,0,1,2
798,Camera,Electronics,5,899.21,2024-02-08 04:11:00,11,"Miami, FL",151,86,182,7,58,Other,49879.92,Gold,Digital Wallet,False,,Cloudy,False,True,132,418,2024,2,3,0,4496.05,6,8,3,39,1,38,0,1,3,1
803,Camera,Appliances,1,1795.88,2024-02-08 04:36:00,2,"Chicago, IL",64,63,139,2,54,Other,55391.97,Platinum,Cash,False,,Cloudy,False,False,155,464,2024,2,3,0,1795.88,6,8,3,39,1,38,0,0,0,2
344,Fridge,Appliances,5,1093.98,2024-02-08 05:36:00,18,"Dallas, TX",25,119,205,6,52,Female,95031.95,Bronze,Digital Wallet,False,BOGO,Cloudy,False,False,472,324,2024,2,3,0,5469.9,6,8,3,39,1,38,1,0,1,0
587,Headphones,Electronics,1,137.2,2024-02-08 05:45:00,1,"Los Angeles, CA",457,118,252,9,23,Other,106165.14,Gold,Cash,False,,Rainy,True,True,314,465,2024,2,3,0,137.2,6,8,3,39,1,38,2,1,2,1
733,Camera,Appliances,1,1492.93,2024-02-08 07:16:00,3,"Miami, FL",480,63,184,2,48,Other,99761.3,Gold,Digital Wallet,True,,Cloudy,False,False,456,494,2024,2,3,0,1492.93,6,8,3,39,1,38,0,0,3,1
464,Smartphone,Appliances,2,58.51,2024-02-08 13:01:00,17,"Dallas, TX",230,124,166,9,36,Male,52312.7,Platinum,Cash,False,,Rainy,True,False,467,123,2024,2,3,0,117.02,6,8,3,39,1,38,4,0,1,2
343,Smartphone,Electronics,1,1968.16,2024-02-08 14:49:00,4,"Miami, FL",38,104,185,7,23,Other,42258.71,Platinum,Credit Card,True,BOGO,Rainy,True,False,354,330,2024,2,3,0,1968.16,6,8,3,39,1,38,4,1,3,2
471,Headphones,Appliances,1,403.26,2024-02-08 14:59:00,5,"Miami, FL",197,138,208,6,35,Male,53796.43,Bronze,Credit Card,False,BOGO,Sunny,False,False,162,243,2024,2,3,0,403.26,6,8,3,39,1,38,2,0,3,0
154,Camera,Appliances,5,1961.66,2024-02-08 22:17:00,11,"Chicago, IL",60,122,143,5,29,Male,96342.55,Gold,Credit Card,True,BOGO,Cloudy,False,True,476,405,2024,2,3,0,9808.3,6,8,3,39,1,38,0,0,0,1
932,Camera,Electronics,2,1169.79,2024-02-08 22:29:00,15,"Dallas, TX",329,58,234,6,32,Other,93321.56,Bronze,Digital Wallet,False,BOGO,Cloudy,True,False,322,264,2024,2,3,0,2339.58,6,8,3,39,1,38,0,1,1,0
525,Washing Machine,Appliances,4,287.97,2024-02-08 23:07:00,2,"Miami, FL",233,60,184,2,46,Male,29282.23,Bronze,Cash,True,,Stormy,True,False,351,427,2024,2,3,0,1151.88,6,8,3,39,1,38,7,0,3,0
300,TV,Electronics,3,756.07,2024-02-09 00:45:00,18,"Los Angeles, CA",379,133,150,9,27,Female,88525.13,Platinum,Cash,False,BOGO,Cloudy,False,True,229,146,2024,2,4,0,2268.21,6,9,4,40,1,39,5,1,2,2
307,Fridge,Electronics,1,1559.65,2024-02-09 01:20:00,13,"Dallas, TX",99,52,141,5,46,Female,118174.54,Bronze,Cash,True,,Rainy,False,False,107,269,2024,2,4,0,1559.65,6,9,4,40,1,39,1,1,1,0
475,Fridge,Appliances,3,1906.12,2024-02-09 01:24:00,4,"New York, NY",130,130,255,8,53,Female,26202.23,Platinum,Digital Wallet,False,,Rainy,False,True,456,152,2024,2,4,0,5718.36,6,9,4,40,1,39,1,0,4,2
926,Washing Machine,Appliances,1,710.03,2024-02-09 01:27:00,12,"New York, NY",229,53,110,9,53,Other,95114.01,Platinum,Debit Card,True,BOGO,Stormy,True,False,142,148,2024,2,4,0,710.03,6,9,4,40,1,39,7,0,4,2
786,Headphones,Appliances,2,319.31,2024-02-09 02:13:00,2,"New York, NY",287,93,261,4,45,Female,79148.4,Bronze,Debit Card,True,,Sunny,True,False,456,335,2024,2,4,0,638.62,6,9,4,40,1,39,2,0,4,0
186,Laptop,Electronics,1,1153.16,2024-02-09 02:35:00,6,"Los Angeles, CA",393,86,223,10,36,Male,66603.68,Silver,Debit Card,True,,Rainy,False,True,335,485,2024,2,4,0,1153.16,6,9,4,40,1,39,3,1,2,3
451,Tablet,Appliances,1,102.78,2024-02-09 03:58:00,10,"Dallas, TX",261,103,158,10,25,Male,34445.04,Platinum,Debit Card,True,,Cloudy,True,True,321,255,2024,2,4,0,102.78,6,9,4,40,1,39,6,0,1,2
211,Fridge,Appliances,2,1401.92,2024-02-09 04:07:00,2,"Dallas, TX",383,71,200,10,21,Other,116833.34,Gold,Digital Wallet,False,,Sunny,False,True,104,482,2024,2,4,0,2803.84,6,9,4,40,1,39,1,0,1,1
528,Camera,Electronics,1,806.28,2024-02-09 04:24:00,1,"Dallas, TX",224,89,260,4,66,Female,44992.81,Gold,Digital Wallet,True,,Cloudy,True,True,154,506,2024,2,4,0,806.28,6,9,4,40,1,39,0,1,1,1
204,Tablet,Appliances,5,875.78,2024-02-09 05:42:00,4,"New York, NY",277,82,162,5,40,Other,114162.25,Gold,Digital Wallet,True,,Sunny,True,True,388,266,2024,2,4,0,4378.9,6,9,4,40,1,39,6,0,4,1
689,Laptop,Appliances,5,1572.38,2024-02-09 07:04:00,17,"Dallas, TX",47,143,279,4,68,Other,105402.86,Bronze,Debit Card,True,,Sunny,False,False,234,229,2024,2,4,0,7861.900000000001,6,9,4,40,1,39,3,0,1,0
781,Tablet,Appliances,1,700.39,2024-02-09 07:35:00,19,"Dallas, TX",318,114,142,8,47,Female,107074.77,Platinum,Credit Card,True,,Cloudy,False,False,288,255,2024,2,4,0,700.39,6,9,4,40,1,39,6,0,1,2
518,Laptop,Appliances,2,1611.37,2024-02-09 08:27:00,14,"Miami, FL",334,93,291,7,51,Other,40433.46,Gold,Cash,True,,Stormy,True,True,236,279,2024,2,4,0,3222.74,6,9,4,40,1,39,3,0,3,1
320,Camera,Electronics,4,927.05,2024-02-09 10:36:00,9,"New York, NY",429,56,202,10,27,Male,113561.55,Gold,Credit Card,True,,Cloudy,False,False,160,400,2024,2,4,0,3708.2,6,9,4,40,1,39,0,1,4,1
163,TV,Electronics,4,1656.62,2024-02-09 11:06:00,9,"Dallas, TX",433,54,163,4,54,Other,43296.51,Silver,Debit Card,True,BOGO,Cloudy,True,True,402,263,2024,2,4,0,6626.48,6,9,4,40,1,39,5,1,1,3
812,Camera,Electronics,2,1779.84,2024-02-09 11:08:00,7,"Dallas, TX",354,145,250,10,52,Female,59055.11,Bronze,Cash,True,Percentage Discount,Cloudy,True,True,193,250,2024,2,4,0,3559.68,6,9,4,40,1,39,0,1,1,0
947,Camera,Electronics,5,1898.06,2024-02-09 13:31:00,8,"Miami, FL",418,121,216,9,23,Female,97522.68,Bronze,Cash,True,BOGO,Stormy,False,True,440,160,2024,2,4,0,9490.3,6,9,4,40,1,39,0,1,3,0
519,Tablet,Electronics,4,1092.85,2024-02-09 14:46:00,16,"Dallas, TX",369,50,145,6,67,Male,39209.31,Silver,Cash,True,,Rainy,True,True,312,208,2024,2,4,0,4371.4,6,9,4,40,1,39,6,1,1,3
504,Tablet,Appliances,4,267.02,2024-02-09 15:17:00,11,"Los Angeles, CA",108,77,160,2,43,Female,100081.81,Silver,Credit Card,False,,Cloudy,True,True,346,96,2024,2,4,0,1068.08,6,9,4,40,1,39,6,0,2,3
722,TV,Electronics,5,1640.18,2024-02-09 16:37:00,12,"Los Angeles, CA",211,85,123,3,32,Other,63823.13,Silver,Digital Wallet,True,Percentage Discount,Stormy,True,True,481,405,2024,2,4,0,8200.9,6,9,4,40,1,39,5,1,2,3
709,Fridge,Electronics,2,595.85,2024-02-09 16:53:00,5,"Miami, FL",415,69,229,6,22,Female,100989.43,Platinum,Cash,True,BOGO,Stormy,False,False,278,206,2024,2,4,0,1191.7,6,9,4,40,1,39,1,1,3,2
204,Fridge,Electronics,4,1849.75,2024-02-09 19:56:00,5,"Miami, FL",169,117,125,7,21,Other,20737.93,Bronze,Digital Wallet,False,,Rainy,True,True,319,225,2024,2,4,0,7399.0,6,9,4,40,1,39,1,1,3,0
175,Tablet,Appliances,5,1557.56,2024-02-09 19:56:00,20,"Miami, FL",211,126,276,7,42,Other,56602.58,Platinum,Credit Card,False,,Stormy,True,True,308,421,2024,2,4,0,7787.799999999999,6,9,4,40,1,39,6,0,3,2
113,TV,Appliances,2,1771.79,2024-02-09 20:06:00,15,"Dallas, TX",20,121,215,1,26,Female,84440.64,Gold,Digital Wallet,False,,Sunny,True,True,467,108,2024,2,4,0,3543.58,6,9,4,40,1,39,5,0,1,1
794,TV,Electronics,1,492.09,2024-02-09 20:16:00,5,"New York, NY",445,96,188,3,60,Other,97354.54,Gold,Cash,True,,Stormy,False,True,382,148,2024,2,4,0,492.09,6,9,4,40,1,39,5,1,4,1
891,Smartphone,Electronics,4,1420.93,2024-02-09 21:00:00,2,"Miami, FL",464,81,242,3,22,Female,41766.64,Gold,Credit Card,False,,Cloudy,False,False,122,175,2024,2,4,0,5683.72,6,9,4,40,1,39,4,1,3,1
314,Headphones,Appliances,4,1169.92,2024-02-09 21:17:00,14,"Miami, FL",490,69,256,3,39,Male,93061.53,Silver,Digital Wallet,False,,Stormy,False,False,377,422,2024,2,4,0,4679.68,6,9,4,40,1,39,2,0,3,3
735,Washing Machine,Electronics,1,1890.48,2024-02-09 21:53:00,18,"Los Angeles, CA",223,107,126,5,62,Other,52361.73,Gold,Cash,True,,Cloudy,True,True,396,157,2024,2,4,0,1890.48,6,9,4,40,1,39,7,1,2,1
615,Washing Machine,Electronics,1,1205.43,2024-02-09 23:53:00,20,"Miami, FL",334,117,178,10,44,Other,109653.13,Platinum,Digital Wallet,True,BOGO,Rainy,False,True,462,325,2024,2,4,0,1205.43,6,9,4,40,1,39,7,1,3,2
684,TV,Electronics,4,390.27,2024-02-10 00:42:00,16,"Chicago, IL",398,139,284,8,56,Female,27100.05,Platinum,Digital Wallet,False,,Sunny,True,False,344,476,2024,2,5,1,1561.08,6,10,5,41,1,40,5,1,0,2
757,Tablet,Electronics,5,1343.65,2024-02-10 01:55:00,6,"Chicago, IL",390,132,221,7,21,Male,34496.88,Silver,Cash,True,,Stormy,True,False,152,249,2024,2,5,1,6718.25,6,10,5,41,1,40,6,1,0,3
537,Laptop,Appliances,2,1696.55,2024-02-10 02:10:00,8,"Chicago, IL",215,121,257,8,28,Other,54406.42,Platinum,Debit Card,True,BOGO,Rainy,True,True,297,244,2024,2,5,1,3393.1,6,10,5,41,1,40,3,0,0,2
511,Headphones,Electronics,5,359.35,2024-02-10 02:19:00,15,"Miami, FL",403,113,254,4,69,Other,88918.97,Platinum,Credit Card,False,,Rainy,False,True,112,500,2024,2,5,1,1796.75,6,10,5,41,1,40,2,1,3,2
422,Tablet,Appliances,1,1787.65,2024-02-10 03:15:00,15,"Miami, FL",257,58,192,3,27,Female,77893.4,Gold,Debit Card,False,Percentage Discount,Rainy,True,False,186,428,2024,2,5,1,1787.65,6,10,5,41,1,40,6,0,3,1
575,TV,Electronics,4,1407.75,2024-02-10 03:53:00,3,"Los Angeles, CA",382,89,137,9,27,Male,108017.72,Gold,Cash,False,,Stormy,True,True,299,346,2024,2,5,1,5631.0,6,10,5,41,1,40,5,1,2,1
537,Headphones,Appliances,5,502.21,2024-02-10 04:14:00,8,"Chicago, IL",32,59,257,3,50,Male,103015.58,Platinum,Debit Card,True,BOGO,Stormy,False,True,399,236,2024,2,5,1,2511.05,6,10,5,41,1,40,2,0,0,2
682,Laptop,Appliances,1,1142.9,2024-02-10 04:16:00,1,"Chicago, IL",238,106,198,10,62,Other,51469.48,Bronze,Credit Card,False,,Rainy,False,False,143,210,2024,2,5,1,1142.9,6,10,5,41,1,40,3,0,0,0
405,Camera,Appliances,2,171.98,2024-02-10 06:40:00,20,"Miami, FL",486,114,109,8,58,Other,104120.76,Gold,Debit Card,False,,Stormy,False,False,300,328,2024,2,5,1,343.96,6,10,5,41,1,40,0,0,3,1
795,Camera,Electronics,2,1745.5,2024-02-10 09:05:00,20,"New York, NY",159,109,277,1,69,Female,92737.15,Platinum,Cash,False,,Cloudy,False,True,351,236,2024,2,5,1,3491.0,6,10,5,41,1,40,0,1,4,2
371,Camera,Electronics,1,741.03,2024-02-10 10:27:00,6,"Dallas, TX",319,146,296,3,18,Male,21634.55,Gold,Digital Wallet,False,BOGO,Cloudy,False,True,393,261,2024,2,5,1,741.03,6,10,5,41,1,40,0,1,1,1
975,Smartphone,Electronics,4,521.29,2024-02-10 11:52:00,8,"Los Angeles, CA",260,62,153,2,53,Female,90143.86,Bronze,Debit Card,True,,Sunny,False,True,306,389,2024,2,5,1,2085.16,6,10,5,41,1,40,4,1,2,0
532,Smartphone,Electronics,1,1833.78,2024-02-10 12:18:00,20,"New York, NY",432,144,257,7,58,Male,63666.78,Platinum,Cash,False,,Sunny,True,True,198,388,2024,2,5,1,1833.78,6,10,5,41,1,40,4,1,4,2
580,Tablet,Electronics,2,96.37,2024-02-10 15:26:00,14,"Dallas, TX",56,123,115,9,47,Female,48555.59,Platinum,Debit Card,True,,Sunny,False,False,345,254,2024,2,5,1,192.74,6,10,5,41,1,40,6,1,1,2
937,Tablet,Appliances,1,605.48,2024-02-10 16:39:00,16,"Dallas, TX",32,71,164,5,18,Male,74039.41,Platinum,Cash,False,,Stormy,False,False,461,235,2024,2,5,1,605.48,6,10,5,41,1,40,6,0,1,2
620,Tablet,Appliances,5,1707.11,2024-02-10 17:42:00,4,"New York, NY",153,142,161,1,68,Female,111083.72,Gold,Digital Wallet,True,,Stormy,False,True,107,281,2024,2,5,1,8535.55,6,10,5,41,1,40,6,0,4,1
617,TV,Electronics,5,1727.36,2024-02-10 18:09:00,6,"Dallas, TX",104,145,155,6,49,Other,59652.67,Platinum,Debit Card,True,,Cloudy,False,False,483,475,2024,2,5,1,8636.8,6,10,5,41,1,40,5,1,1,2
609,TV,Appliances,5,931.23,2024-02-10 18:15:00,4,"Chicago, IL",354,58,261,5,30,Other,100125.65,Platinum,Cash,True,,Rainy,False,True,156,492,2024,2,5,1,4656.15,6,10,5,41,1,40,5,0,0,2
663,TV,Electronics,3,602.7,2024-02-10 18:23:00,13,"Miami, FL",307,85,152,2,57,Other,54408.85,Silver,Debit Card,False,,Stormy,True,False,185,368,2024,2,5,1,1808.1,6,10,5,41,1,40,5,1,3,3
650,TV,Appliances,5,591.7,2024-02-10 18:37:00,16,"Los Angeles, CA",259,64,162,5,62,Female,46314.37,Gold,Cash,False,,Cloudy,True,False,194,122,2024,2,5,1,2958.5,6,10,5,41,1,40,5,0,2,1
914,Smartphone,Appliances,2,946.38,2024-02-10 19:03:00,3,"Chicago, IL",358,62,274,4,25,Other,47418.97,Bronze,Debit Card,True,,Sunny,True,False,207,361,2024,2,5,1,1892.76,6,10,5,41,1,40,4,0,0,0
965,Smartphone,Electronics,4,1125.3,2024-02-10 20:19:00,3,"Los Angeles, CA",130,66,172,4,38,Other,108826.79,Silver,Cash,True,Percentage Discount,Stormy,False,True,375,221,2024,2,5,1,4501.2,6,10,5,41,1,40,4,1,2,3
587,Washing Machine,Electronics,1,346.89,2024-02-10 21:09:00,12,"Miami, FL",99,62,261,6,46,Female,42288.6,Platinum,Credit Card,False,,Stormy,True,True,395,461,2024,2,5,1,346.89,6,10,5,41,1,40,7,1,3,2
154,Smartphone,Electronics,4,1405.95,2024-02-10 23:45:00,14,"New York, NY",372,87,201,3,47,Other,47531.82,Bronze,Cash,False,,Cloudy,True,True,359,111,2024,2,5,1,5623.8,6,10,5,41,1,40,4,1,4,0
981,Tablet,Appliances,4,1091.66,2024-02-11 00:02:00,17,"Los Angeles, CA",467,146,192,5,60,Other,27617.25,Bronze,Digital Wallet,False,,Rainy,False,False,113,298,2024,2,6,1,4366.64,6,11,6,42,1,40,6,0,2,0
774,Headphones,Appliances,4,361.58,2024-02-11 01:26:00,13,"Los Angeles, CA",268,143,273,2,51,Female,48794.44,Gold,Debit Card,True,,Sunny,False,True,383,325,2024,2,6,1,1446.32,6,11,6,42,1,41,2,0,2,1
719,Camera,Electronics,5,488.8,2024-02-11 01:29:00,15,"Dallas, TX",465,108,291,3,38,Other,25956.68,Bronze,Cash,True,,Cloudy,True,False,412,448,2024,2,6,1,2444.0,6,11,6,42,1,41,0,1,1,0
754,Headphones,Electronics,1,747.32,2024-02-11 02:26:00,12,"Dallas, TX",414,79,294,9,36,Female,69407.13,Bronze,Credit Card,False,BOGO,Rainy,False,True,230,505,2024,2,6,1,747.32,6,11,6,42,1,41,2,1,1,0
207,Laptop,Appliances,4,675.92,2024-02-11 02:54:00,8,"Dallas, TX",121,140,290,8,34,Male,23959.13,Gold,Debit Card,False,BOGO,Cloudy,False,False,118,342,2024,2,6,1,2703.68,6,11,6,42,1,41,3,0,1,1
343,Smartphone,Electronics,2,1663.66,2024-02-11 04:18:00,20,"Chicago, IL",178,117,277,9,51,Female,54332.66,Bronze,Debit Card,True,Percentage Discount,Sunny,False,False,322,506,2024,2,6,1,3327.32,6,11,6,42,1,41,4,1,0,0
250,TV,Electronics,5,1128.31,2024-02-11 05:28:00,5,"Los Angeles, CA",164,115,148,10,51,Other,35102.09,Bronze,Cash,False,,Sunny,True,True,134,311,2024,2,6,1,5641.549999999999,6,11,6,42,1,41,5,1,2,0
337,TV,Electronics,4,290.82,2024-02-11 06:35:00,18,"Los Angeles, CA",26,107,192,7,44,Female,112587.77,Gold,Digital Wallet,False,,Sunny,True,False,291,237,2024,2,6,1,1163.28,6,11,6,42,1,41,5,1,2,1
743,Fridge,Electronics,5,1497.0,2024-02-11 07:35:00,11,"Chicago, IL",286,122,263,7,44,Other,37589.74,Gold,Digital Wallet,True,Percentage Discount,Stormy,True,False,122,191,2024,2,6,1,7485.0,6,11,6,42,1,41,1,1,0,1
354,Headphones,Electronics,2,1160.17,2024-02-11 08:19:00,1,"Chicago, IL",125,112,195,7,31,Male,72994.79,Silver,Credit Card,True,,Stormy,True,False,367,507,2024,2,6,1,2320.34,6,11,6,42,1,41,2,1,0,3
359,Fridge,Appliances,3,558.68,2024-02-11 09:03:00,2,"Chicago, IL",291,149,216,7,29,Male,63455.82,Platinum,Digital Wallet,True,,Cloudy,True,True,116,448,2024,2,6,1,1676.04,6,11,6,42,1,41,1,0,0,2
542,Laptop,Electronics,1,1866.4,2024-02-11 09:20:00,8,"Los Angeles, CA",209,106,263,6,69,Other,103112.71,Silver,Cash,False,Percentage Discount,Stormy,True,True,355,316,2024,2,6,1,1866.4,6,11,6,42,1,41,3,1,2,3
536,Smartphone,Electronics,5,253.6,2024-02-11 11:58:00,11,"Los Angeles, CA",122,81,206,7,53,Other,76515.47,Gold,Digital Wallet,True,,Rainy,True,False,265,205,2024,2,6,1,1268.0,6,11,6,42,1,41,4,1,2,1
482,Laptop,Appliances,3,1833.69,2024-02-11 13:07:00,16,"Miami, FL",276,130,294,2,28,Male,48070.77,Platinum,Debit Card,True,Percentage Discount,Sunny,False,False,359,352,2024,2,6,1,5501.07,6,11,6,42,1,41,3,0,3,2
725,Headphones,Appliances,2,1478.01,2024-02-11 13:32:00,9,"Los Angeles, CA",424,137,158,8,20,Other,97904.6,Silver,Cash,False,,Stormy,False,True,373,297,2024,2,6,1,2956.02,6,11,6,42,1,41,2,0,2,3
703,TV,Appliances,3,936.97,2024-02-11 14:08:00,3,"Dallas, TX",81,68,124,2,62,Male,95093.52,Gold,Cash,True,,Cloudy,True,False,402,208,2024,2,6,1,2810.91,6,11,6,42,1,41,5,0,1,1
955,Smartphone,Appliances,4,442.5,2024-02-11 15:16:00,19,"New York, NY",424,113,156,1,23,Female,91101.65,Silver,Cash,False,,Rainy,True,True,291,483,2024,2,6,1,1770.0,6,11,6,42,1,41,4,0,4,3
448,Tablet,Appliances,5,591.22,2024-02-11 16:28:00,12,"Chicago, IL",193,73,144,2,23,Female,53200.05,Gold,Credit Card,False,,Cloudy,False,True,117,286,2024,2,6,1,2956.1000000000004,6,11,6,42,1,41,6,0,0,1
673,Smartphone,Electronics,2,544.07,2024-02-11 16:34:00,12,"New York, NY",313,88,265,2,60,Female,70725.39,Gold,Credit Card,False,,Sunny,False,False,237,146,2024,2,6,1,1088.14,6,11,6,42,1,41,4,1,4,1
695,TV,Electronics,4,1654.78,2024-02-11 17:07:00,14,"Los Angeles, CA",308,140,116,7,54,Female,56222.23,Silver,Digital Wallet,False,,Stormy,False,True,312,503,2024,2,6,1,6619.12,6,11,6,42,1,41,5,1,2,3
166,TV,Electronics,4,1905.45,2024-02-11 18:40:00,16,"Dallas, TX",330,108,280,2,38,Female,78944.02,Bronze,Cash,False,Percentage Discount,Sunny,True,True,297,260,2024,2,6,1,7621.8,6,11,6,42,1,41,5,1,1,0
735,Washing Machine,Electronics,2,65.55,2024-02-11 19:08:00,6,"Los Angeles, CA",220,104,171,2,26,Female,74127.57,Gold,Debit Card,False,,Cloudy,False,False,399,192,2024,2,6,1,131.1,6,11,6,42,1,41,7,1,2,1
604,Camera,Electronics,1,1524.21,2024-02-11 19:19:00,7,"Los Angeles, CA",209,61,140,7,62,Male,34328.07,Silver,Debit Card,False,,Stormy,False,False,113,458,2024,2,6,1,1524.21,6,11,6,42,1,41,0,1,2,3
184,TV,Electronics,4,992.38,2024-02-11 19:48:00,11,"Chicago, IL",98,138,177,3,27,Other,25671.78,Platinum,Digital Wallet,True,,Rainy,False,False,235,238,2024,2,6,1,3969.52,6,11,6,42,1,41,5,1,0,2
729,Camera,Electronics,5,721.03,2024-02-11 21:26:00,10,"Dallas, TX",363,71,251,3,63,Male,51070.94,Silver,Digital Wallet,False,Percentage Discount,Cloudy,False,True,141,187,2024,2,6,1,3605.15,6,11,6,42,1,41,0,1,1,3
978,Fridge,Appliances,4,152.31,2024-02-11 21:43:00,7,"New York, NY",460,60,113,1,34,Female,26997.46,Platinum,Debit Card,False,,Sunny,False,False,441,339,2024,2,6,1,609.24,6,11,6,42,1,41,1,0,4,2
285,Tablet,Electronics,1,748.04,2024-02-11 23:31:00,17,"Dallas, TX",233,99,174,10,39,Male,91651.85,Platinum,Digital Wallet,False,,Sunny,False,True,469,362,2024,2,6,1,748.04,6,11,6,42,1,41,6,1,1,2
632,Headphones,Electronics,1,1239.33,2024-02-12 05:16:00,9,"Dallas, TX",491,111,113,2,38,Male,81236.86,Silver,Debit Card,False,BOGO,Sunny,True,True,392,240,2024,2,0,0,1239.33,7,12,0,43,1,42,2,1,1,3
220,TV,Appliances,1,1425.18,2024-02-12 05:46:00,9,"Miami, FL",89,63,152,2,69,Other,68992.74,Bronze,Digital Wallet,True,,Rainy,True,False,408,223,2024,2,0,0,1425.18,7,12,0,43,1,42,5,0,3,0
508,Tablet,Appliances,3,681.03,2024-02-12 08:18:00,15,"Chicago, IL",186,102,250,3,48,Other,87032.72,Bronze,Debit Card,True,,Sunny,True,False,446,419,2024,2,0,0,2043.09,7,12,0,43,1,42,6,0,0,0
